,Original,Below Basic,Basic,Intermediate,Advanced
79,"[0.39085128903388977, 0.21989311277866364, 0.21912233531475067, 0.10655494034290314, 0.06357826292514801]&['Presence of TSH receptor autoantibodies', 'Ischemic injury to the hypothalamus  ', 'Activation of mutations of TSH receptors  ', 'Increased serum thyroglobulin concentration  ', 'Lymphocytic infiltration of the thyroid  ']","[0.580089807510376, 0.2050333172082901, 0.1255568116903305, 0.06436333060264587, 0.024956727400422096]&['Ischemic injury to the hypothalamus  ', 'Activation of mutations of TSH receptors  ', 'Increased serum thyroglobulin concentration  ', 'Lymphocytic infiltration of the thyroid  ', 'Presence of TSH receptor autoantibodies']","[0.4101894199848175, 0.3378840386867523, 0.12259311228990555, 0.0691266655921936, 0.06020677089691162]&['Activation of mutations of TSH receptors  ', 'Ischemic injury to the hypothalamus  ', 'Increased serum thyroglobulin concentration  ', 'Lymphocytic infiltration of the thyroid  ', 'Presence of TSH receptor autoantibodies']","[0.35167792439460754, 0.34616878628730774, 0.18798504769802094, 0.06458120793104172, 0.04958701133728027]&['Activation of mutations of TSH receptors  ', 'Ischemic injury to the hypothalamus  ', 'Increased serum thyroglobulin concentration  ', 'Presence of TSH receptor autoantibodies', 'Lymphocytic infiltration of the thyroid  ']","[0.43271753191947937, 0.2996654212474823, 0.20484665036201477, 0.04385046660900116, 0.018919922411441803]&['Activation of mutations of TSH receptors  ', 'Ischemic injury to the hypothalamus  ', 'Increased serum thyroglobulin concentration  ', 'Presence of TSH receptor autoantibodies', 'Lymphocytic infiltration of the thyroid  ']"
80,"[0.3423457741737366, 0.25579366087913513, 0.20298610627651215, 0.10115137696266174, 0.0977230817079544]&['Proximal jejunum', 'Proximal ileum  ', 'Distal ileum  ', 'Distal jejunum  ', 'Ascending colon  ']","[0.39122387766838074, 0.1991128772497177, 0.17773112654685974, 0.1521342545747757, 0.07979782670736313]&['Proximal ileum  ', 'Distal ileum  ', 'Proximal jejunum', 'Ascending colon  ', 'Distal jejunum  ']","[0.4554797410964966, 0.21669964492321014, 0.15496890246868134, 0.1114703118801117, 0.06138142570853233]&['Proximal ileum  ', 'Distal ileum  ', 'Proximal jejunum', 'Ascending colon  ', 'Distal jejunum  ']","[0.4806055426597595, 0.16949063539505005, 0.1651243269443512, 0.1262420415878296, 0.05853744223713875]&['Proximal ileum  ', 'Distal ileum  ', 'Proximal jejunum', 'Ascending colon  ', 'Distal jejunum  ']","[0.43828582763671875, 0.20982588827610016, 0.15262256562709808, 0.14262324571609497, 0.056642480194568634]&['Proximal ileum  ', 'Proximal jejunum', 'Distal ileum  ', 'Ascending colon  ', 'Distal jejunum  ']"
81,"[0.32052841782569885, 0.250827431678772, 0.2426549643278122, 0.11792376637458801, 0.06806539744138718]&['Intrinsic factor', 'Gastric acid  ', 'Bicarbonate  ', 'Insulin  ', 'Glucagon  ']","[0.36075249314308167, 0.28874072432518005, 0.17006058990955353, 0.09293307363986969, 0.0875130370259285]&['Bicarbonate  ', 'Gastric acid  ', 'Intrinsic factor', 'Insulin  ', 'Glucagon  ']","[0.3563021719455719, 0.3164016008377075, 0.12973448634147644, 0.10393878817558289, 0.09362296015024185]&['Gastric acid  ', 'Bicarbonate  ', 'Intrinsic factor', 'Insulin  ', 'Glucagon  ']","[0.510840892791748, 0.19898203015327454, 0.10541878640651703, 0.1011035144329071, 0.0836547240614891]&['Gastric acid  ', 'Bicarbonate  ', 'Insulin  ', 'Intrinsic factor', 'Glucagon  ']","[0.45586487650871277, 0.2843787968158722, 0.10216294974088669, 0.09479948878288269, 0.06279390305280685]&['Gastric acid  ', 'Bicarbonate  ', 'Intrinsic factor', 'Insulin  ', 'Glucagon  ']"
82,"[0.32749679684638977, 0.19805556535720825, 0.17135417461395264, 0.1356009691953659, 0.09050116688013077, 0.07699136435985565]&['Right temporal', 'Left parietal  ', 'Right parietal  ', 'Left frontal  ', 'Right frontal  ', 'Left temporal  ']","[0.32400408387184143, 0.2978721559047699, 0.1600729376077652, 0.08784113824367523, 0.06892166286706924, 0.061288006603717804]&['Right parietal  ', 'Left parietal  ', 'Right temporal', 'Left frontal  ', 'Right frontal  ', 'Left temporal  ']","[0.29708006978034973, 0.2746509909629822, 0.1719246655702591, 0.11938800662755966, 0.07458532601594925, 0.062370918691158295]&['Left parietal  ', 'Right parietal  ', 'Right temporal', 'Left frontal  ', 'Right frontal  ', 'Left temporal  ']","[0.33997148275375366, 0.3073166310787201, 0.09726672619581223, 0.09151308238506317, 0.09083877503871918, 0.07309332489967346]&['Left parietal  ', 'Right parietal  ', 'Right frontal  ', 'Left frontal  ', 'Right temporal', 'Left temporal  ']","[0.28569096326828003, 0.2789554297924042, 0.21477383375167847, 0.08663986623287201, 0.07027234137058258, 0.06366758793592453]&['Right parietal  ', 'Left parietal  ', 'Right temporal', 'Left frontal  ', 'Right frontal  ', 'Left temporal  ']"
83,"[0.4784835875034332, 0.37122732400894165, 0.07273057103157043, 0.05793840065598488, 0.019620157778263092]&['Granule storage pool  ', 'von Willebrand factor', 'Glycoprotein IIb -IIIa ', 'Fibrinogen  ', 'Factor VII (proconvertin)  ']","[0.5609332919120789, 0.15532872080802917, 0.12447720766067505, 0.11218509823083878, 0.04707568883895874]&['Granule storage pool  ', 'Fibrinogen  ', 'von Willebrand factor', 'Factor VII (proconvertin)  ', 'Glycoprotein IIb -IIIa ']","[0.5279256701469421, 0.1615685224533081, 0.14351919293403625, 0.12393909692764282, 0.04304744303226471]&['Granule storage pool  ', 'Fibrinogen  ', 'Factor VII (proconvertin)  ', 'von Willebrand factor', 'Glycoprotein IIb -IIIa ']","[0.5856609344482422, 0.13617119193077087, 0.11545661091804504, 0.10688691586256027, 0.055824339389801025]&['Granule storage pool  ', 'Fibrinogen  ', 'von Willebrand factor', 'Factor VII (proconvertin)  ', 'Glycoprotein IIb -IIIa ']","[0.5353513360023499, 0.18002617359161377, 0.16165287792682648, 0.08154188096523285, 0.04142771288752556]&['Granule storage pool  ', 'von Willebrand factor', 'Factor VII (proconvertin)  ', 'Fibrinogen  ', 'Glycoprotein IIb -IIIa ']"
84,"[0.6407186985015869, 0.12829019129276276, 0.10675429552793503, 0.05389850586652756, 0.03718050941824913, 0.033157799392938614]&['Right ventricular wall thickness', 'Pulmonary vascular resistance  ', 'Hematocrit  ', 'Right ventricular diastolic compliance  ', ""Height of P waves in lead I of the patient's ECG  "", ""Height of R waves in lead V 1 of the patient's ECG  ""]","[0.33286505937576294, 0.3118893802165985, 0.178696408867836, 0.1191360205411911, 0.029247989878058434, 0.028165163472294807]&['Pulmonary vascular resistance  ', 'Hematocrit  ', 'Right ventricular wall thickness', 'Right ventricular diastolic compliance  ', ""Height of P waves in lead I of the patient's ECG  "", ""Height of R waves in lead V 1 of the patient's ECG  ""]","[0.3927365839481354, 0.30639922618865967, 0.15166813135147095, 0.06849738210439682, 0.051745861768722534, 0.028952760621905327]&['Hematocrit  ', 'Right ventricular wall thickness', 'Pulmonary vascular resistance  ', 'Right ventricular diastolic compliance  ', ""Height of R waves in lead V 1 of the patient's ECG  "", ""Height of P waves in lead I of the patient's ECG  ""]","[0.5377362966537476, 0.21362854540348053, 0.11576630175113678, 0.049478478729724884, 0.04458622634410858, 0.03880414366722107]&['Right ventricular wall thickness', 'Hematocrit  ', 'Pulmonary vascular resistance  ', 'Right ventricular diastolic compliance  ', ""Height of R waves in lead V 1 of the patient's ECG  "", ""Height of P waves in lead I of the patient's ECG  ""]","[0.41792064905166626, 0.232855424284935, 0.23012524843215942, 0.0639464482665062, 0.028883501887321472, 0.02626871131360531]&['Right ventricular wall thickness', 'Pulmonary vascular resistance  ', 'Hematocrit  ', 'Right ventricular diastolic compliance  ', ""Height of P waves in lead I of the patient's ECG  "", ""Height of R waves in lead V 1 of the patient's ECG  ""]"
85,"[0.40618669986724854, 0.28391125798225403, 0.15715579688549042, 0.09615915268659592, 0.056587111204862595]&['Salmonella enterica  serovar enteritidis  ', 'Escherichia coli  ', 'Campylobacter jejuni  ', 'Yersinia pestis', 'Rotavirus  ']","[0.48332759737968445, 0.2067241370677948, 0.18526655435562134, 0.08730631321668625, 0.03737533465027809]&['Escherichia coli  ', 'Campylobacter jejuni  ', 'Salmonella enterica  serovar enteritidis  ', 'Rotavirus  ', 'Yersinia pestis']","[0.37385672330856323, 0.35318848490715027, 0.13911618292331696, 0.08236981183290482, 0.05146875977516174]&['Escherichia coli  ', 'Rotavirus  ', 'Campylobacter jejuni  ', 'Salmonella enterica  serovar enteritidis  ', 'Yersinia pestis']","[0.2982611656188965, 0.2651628851890564, 0.20122677087783813, 0.16467267274856567, 0.07067650556564331]&['Escherichia coli  ', 'Rotavirus  ', 'Salmonella enterica  serovar enteritidis  ', 'Campylobacter jejuni  ', 'Yersinia pestis']","[0.3422880172729492, 0.2908681035041809, 0.16717268526554108, 0.14988918602466583, 0.04978201165795326]&['Escherichia coli  ', 'Rotavirus  ', 'Salmonella enterica  serovar enteritidis  ', 'Campylobacter jejuni  ', 'Yersinia pestis']"
86,"[0.3246880769729614, 0.2500274181365967, 0.20433825254440308, 0.14842619001865387, 0.07252001017332077]&['Proximal tubule  ', 'Glomerulus  ', 'Bowman capsule  ', 'Interstitium  ', 'Renal vein']","[0.4786372780799866, 0.2024705708026886, 0.1725994199514389, 0.1072736606001854, 0.03901909291744232]&['Proximal tubule  ', 'Interstitium  ', 'Glomerulus  ', 'Bowman capsule  ', 'Renal vein']","[0.43624401092529297, 0.21960745751857758, 0.17070512473583221, 0.11841392517089844, 0.055029477924108505]&['Proximal tubule  ', 'Glomerulus  ', 'Interstitium  ', 'Bowman capsule  ', 'Renal vein']","[0.4326760470867157, 0.19084279239177704, 0.16792741417884827, 0.12475758790969849, 0.08379613608121872]&['Proximal tubule  ', 'Glomerulus  ', 'Interstitium  ', 'Bowman capsule  ', 'Renal vein']","[0.4688464105129242, 0.17912673950195312, 0.1724569946527481, 0.13427238166332245, 0.04529741406440735]&['Proximal tubule  ', 'Glomerulus  ', 'Interstitium  ', 'Bowman capsule  ', 'Renal vein']"
87,"[0.44524213671684265, 0.31048911809921265, 0.09446828067302704, 0.08859926462173462, 0.061201244592666626]&['Rubella virus', 'Epstein -Barr virus  ', 'Hepatitis B virus  ', 'Mumps virus  ', 'Measles virus  ']","[0.53568434715271, 0.1482420116662979, 0.14657391607761383, 0.13163253664970398, 0.03786727041006088]&['Mumps virus  ', 'Hepatitis B virus  ', 'Measles virus  ', 'Epstein -Barr virus  ', 'Rubella virus']","[0.5253015756607056, 0.1707468032836914, 0.14730170369148254, 0.11308307200670242, 0.04356676712632179]&['Mumps virus  ', 'Hepatitis B virus  ', 'Measles virus  ', 'Epstein -Barr virus  ', 'Rubella virus']","[0.5311285853385925, 0.20015418529510498, 0.1254352331161499, 0.10615191608667374, 0.03713003173470497]&['Mumps virus  ', 'Hepatitis B virus  ', 'Measles virus  ', 'Epstein -Barr virus  ', 'Rubella virus']","[0.45841512084007263, 0.22064219415187836, 0.17384780943393707, 0.09203584492206573, 0.05505905672907829]&['Mumps virus  ', 'Hepatitis B virus  ', 'Measles virus  ', 'Epstein -Barr virus  ', 'Rubella virus']"
88,"[0.4153035283088684, 0.29921814799308777, 0.1370212435722351, 0.09036581218242645, 0.05809132382273674]&['Guillain -Barré syndrome  ', 'Pyridostigmine overdose', 'Aspiration pneumonia  ', 'Motor neuron disease  ', 'Insufficient dose of prednisone  ']","[0.38833796977996826, 0.2458614557981491, 0.1727091521024704, 0.13787950575351715, 0.055212002247571945]&['Guillain -Barré syndrome  ', 'Motor neuron disease  ', 'Aspiration pneumonia  ', 'Pyridostigmine overdose', 'Insufficient dose of prednisone  ']","[0.38205990195274353, 0.2867474853992462, 0.17113520205020905, 0.12236979603767395, 0.03768765181303024]&['Guillain -Barré syndrome  ', 'Motor neuron disease  ', 'Aspiration pneumonia  ', 'Pyridostigmine overdose', 'Insufficient dose of prednisone  ']","[0.4456429183483124, 0.2663187086582184, 0.12652623653411865, 0.10750465095043182, 0.05400747433304787]&['Guillain -Barré syndrome  ', 'Motor neuron disease  ', 'Aspiration pneumonia  ', 'Pyridostigmine overdose', 'Insufficient dose of prednisone  ']","[0.26851537823677063, 0.2547799050807953, 0.25320810079574585, 0.12527728080749512, 0.09821931272745132]&['Guillain -Barré syndrome  ', 'Pyridostigmine overdose', 'Aspiration pneumonia  ', 'Motor neuron disease  ', 'Insufficient dose of prednisone  ']"
89,"[0.415468692779541, 0.30714815855026245, 0.15350325405597687, 0.12387990951538086]&['High  low ', 'High  high ', 'Low high ', 'Low low']","[0.665600061416626, 0.18896770477294922, 0.10627685487270355, 0.03915535286068916]&['Low low', 'High  high ', 'High  low ', 'Low high ']","[0.3254423141479492, 0.32218244671821594, 0.22055600583553314, 0.1318192183971405]&['High  high ', 'High  low ', 'Low low', 'Low high ']","[0.4037981927394867, 0.2747965455055237, 0.23594887554645538, 0.08545636385679245]&['Low low', 'High  high ', 'High  low ', 'Low high ']","[0.4426954388618469, 0.35037171840667725, 0.18238170444965363, 0.024551140144467354]&['High  high ', 'Low low', 'High  low ', 'Low high ']"
90,"[0.3088758885860443, 0.17118047177791595, 0.15368439257144928, 0.14645950496196747, 0.12180682271718979, 0.09799295663833618]&['Decreased intracellular metabolism of biogenic amines  ', 'Increased intracellular metabolism of biogenic amines  ', 'Decreased monoamine oxidase activity  ', 'Increased presynaptic receptor activation  ', 'Increased release of biogenic amines', 'Decreased presynaptic receptor activation  ']","[0.3197941482067108, 0.2946721017360687, 0.11249976605176926, 0.10546229034662247, 0.09264644980430603, 0.07492531836032867]&['Increased intracellular metabolism of biogenic amines  ', 'Decreased intracellular metabolism of biogenic amines  ', 'Decreased monoamine oxidase activity  ', 'Increased presynaptic receptor activation  ', 'Increased release of biogenic amines', 'Decreased presynaptic receptor activation  ']","[0.33754053711891174, 0.31104472279548645, 0.13468948006629944, 0.08354973793029785, 0.07933229953050613, 0.05384325608611107]&['Increased intracellular metabolism of biogenic amines  ', 'Decreased intracellular metabolism of biogenic amines  ', 'Increased release of biogenic amines', 'Increased presynaptic receptor activation  ', 'Decreased monoamine oxidase activity  ', 'Decreased presynaptic receptor activation  ']","[0.29198703169822693, 0.22914697229862213, 0.1594514697790146, 0.11388472467660904, 0.11281972378492355, 0.09271004050970078]&['Decreased intracellular metabolism of biogenic amines  ', 'Increased intracellular metabolism of biogenic amines  ', 'Decreased monoamine oxidase activity  ', 'Increased release of biogenic amines', 'Increased presynaptic receptor activation  ', 'Decreased presynaptic receptor activation  ']","[0.3535293638706207, 0.2471918761730194, 0.13379885256290436, 0.09982205927371979, 0.09714573621749878, 0.06851214915513992]&['Decreased intracellular metabolism of biogenic amines  ', 'Increased intracellular metabolism of biogenic amines  ', 'Increased release of biogenic amines', 'Decreased monoamine oxidase activity  ', 'Increased presynaptic receptor activation  ', 'Decreased presynaptic receptor activation  ']"
91,"[0.562443733215332, 0.18426048755645752, 0.12447260320186615, 0.07194225490093231, 0.05688096210360527]&['Pyruvate', 'NADH  ', 'ATP  ', 'Creatine phosphate  ', 'Glycogen  ']","[0.3911629915237427, 0.27141377329826355, 0.182784304022789, 0.1307768076658249, 0.023862088099122047]&['NADH  ', 'ATP  ', 'Creatine phosphate  ', 'Pyruvate', 'Glycogen  ']","[0.32164329290390015, 0.2745065987110138, 0.22193150222301483, 0.15995745360851288, 0.021961163729429245]&['NADH  ', 'Creatine phosphate  ', 'Pyruvate', 'ATP  ', 'Glycogen  ']","[0.3150807023048401, 0.22643397748470306, 0.22416672110557556, 0.21757644414901733, 0.01674218289554119]&['NADH  ', 'Creatine phosphate  ', 'ATP  ', 'Pyruvate', 'Glycogen  ']","[0.3093271255493164, 0.2767437994480133, 0.21621626615524292, 0.17421656847000122, 0.02349618263542652]&['NADH  ', 'Pyruvate', 'ATP  ', 'Creatine phosphate  ', 'Glycogen  ']"
92,"[0.39010369777679443, 0.21356570720672607, 0.17531999945640564, 0.14805665612220764, 0.07295392453670502]&['Neutropenia', 'Hypogammaglobulinemia  ', 'Inhibition of tumor necrosis factor α function  ', 'Deficiency of terminal complement  ', 'Impaired T -lymphocyte function  ']","[0.24235735833644867, 0.20202624797821045, 0.20190134644508362, 0.17851586639881134, 0.1751992553472519]&['Inhibition of tumor necrosis factor α function  ', 'Hypogammaglobulinemia  ', 'Neutropenia', 'Deficiency of terminal complement  ', 'Impaired T -lymphocyte function  ']","[0.27014315128326416, 0.217978835105896, 0.1811547428369522, 0.168331116437912, 0.16239218413829803]&['Deficiency of terminal complement  ', 'Neutropenia', 'Inhibition of tumor necrosis factor α function  ', 'Hypogammaglobulinemia  ', 'Impaired T -lymphocyte function  ']","[0.2581845819950104, 0.2010362446308136, 0.1950884461402893, 0.1853707730770111, 0.1603199988603592]&['Deficiency of terminal complement  ', 'Neutropenia', 'Impaired T -lymphocyte function  ', 'Hypogammaglobulinemia  ', 'Inhibition of tumor necrosis factor α function  ']","[0.25945404171943665, 0.23044751584529877, 0.2122180461883545, 0.17426647245883942, 0.12361389398574829]&['Neutropenia', 'Deficiency of terminal complement  ', 'Impaired T -lymphocyte function  ', 'Hypogammaglobulinemia  ', 'Inhibition of tumor necrosis factor α function  ']"
93,"[0.6239692568778992, 0.1726784110069275, 0.10981075465679169, 0.07387152314186096, 0.01967007853090763]&['Thymidylate synthase', 'Thiamine pyrophosphate  ', 'Methionine synthase  ', 'Pyruvate decarboxylase  ', 'Dihydrofolate reductase  ']","[0.29853320121765137, 0.29679855704307556, 0.16968482732772827, 0.14207275211811066, 0.09291066229343414]&['Thymidylate synthase', 'Pyruvate decarboxylase  ', 'Methionine synthase  ', 'Dihydrofolate reductase  ', 'Thiamine pyrophosphate  ']","[0.34007135033607483, 0.3072037994861603, 0.1396392285823822, 0.11629358679056168, 0.09679204970598221]&['Methionine synthase  ', 'Pyruvate decarboxylase  ', 'Thymidylate synthase', 'Dihydrofolate reductase  ', 'Thiamine pyrophosphate  ']","[0.4778435230255127, 0.17608001828193665, 0.14279791712760925, 0.13692858815193176, 0.06634993851184845]&['Thymidylate synthase', 'Pyruvate decarboxylase  ', 'Thiamine pyrophosphate  ', 'Methionine synthase  ', 'Dihydrofolate reductase  ']","[0.371374249458313, 0.25787675380706787, 0.21096013486385345, 0.08718974143266678, 0.0725991278886795]&['Thymidylate synthase', 'Methionine synthase  ', 'Pyruvate decarboxylase  ', 'Thiamine pyrophosphate  ', 'Dihydrofolate reductase  ']"
94,"[0.2965218126773834, 0.24409160017967224, 0.1782732754945755, 0.14448879659175873, 0.13662447035312653]&['10,012', '80  ', '20  ', '9992  ', '8993  ']","[0.5427302718162537, 0.18362824618816376, 0.11150237172842026, 0.09033161401748657, 0.07180748134851456]&['10,012', '20  ', '80  ', '8993  ', '9992  ']","[0.3362244963645935, 0.3123607337474823, 0.14782971143722534, 0.1281493753194809, 0.07543566823005676]&['80  ', '20  ', '10,012', '9992  ', '8993  ']","[0.3691731095314026, 0.2794988453388214, 0.15565532445907593, 0.10968899726867676, 0.08598373085260391]&['10,012', '20  ', '80  ', '9992  ', '8993  ']","[0.29637911915779114, 0.2829071581363678, 0.2476055920124054, 0.11170320212841034, 0.061404962092638016]&['10,012', '80  ', '20  ', '9992  ', '8993  ']"
