,Original,Below Basic,Basic,Intermediate,Advanced
79,"[0.7794498801231384, 0.14596644043922424, 0.03369025141000748, 0.030947348102927208, 0.009946081787347794]&['Ischemic injury to the hypothalamus  ', 'Increased serum thyroglobulin concentration  ', 'Lymphocytic infiltration of the thyroid  ', 'Activation of mutations of TSH receptors  ', 'Presence of TSH receptor autoantibodies']","[0.5011313557624817, 0.2707693874835968, 0.1061379611492157, 0.06779675930738449, 0.054164499044418335]&['Ischemic injury to the hypothalamus  ', 'Increased serum thyroglobulin concentration  ', 'Activation of mutations of TSH receptors  ', 'Lymphocytic infiltration of the thyroid  ', 'Presence of TSH receptor autoantibodies']","[0.4555423855781555, 0.42422500252723694, 0.07256985455751419, 0.02427397295832634, 0.023388708010315895]&['Increased serum thyroglobulin concentration  ', 'Ischemic injury to the hypothalamus  ', 'Activation of mutations of TSH receptors  ', 'Lymphocytic infiltration of the thyroid  ', 'Presence of TSH receptor autoantibodies']","[0.4270707070827484, 0.37612250447273254, 0.14161865413188934, 0.03194047883152962, 0.023247649893164635]&['Increased serum thyroglobulin concentration  ', 'Ischemic injury to the hypothalamus  ', 'Activation of mutations of TSH receptors  ', 'Lymphocytic infiltration of the thyroid  ', 'Presence of TSH receptor autoantibodies']","[0.4804556965827942, 0.2536545693874359, 0.21063163876533508, 0.03484601899981499, 0.020412076264619827]&['Ischemic injury to the hypothalamus  ', 'Activation of mutations of TSH receptors  ', 'Increased serum thyroglobulin concentration  ', 'Lymphocytic infiltration of the thyroid  ', 'Presence of TSH receptor autoantibodies']"
80,"[0.4561235010623932, 0.22276490926742554, 0.21429528295993805, 0.09132298082113266, 0.015493270941078663]&['Ascending colon  ', 'Proximal ileum  ', 'Distal ileum  ', 'Distal jejunum  ', 'Proximal jejunum']","[0.45900580286979675, 0.24138234555721283, 0.20761628448963165, 0.08130041509866714, 0.010695183649659157]&['Proximal ileum  ', 'Distal ileum  ', 'Ascending colon  ', 'Distal jejunum  ', 'Proximal jejunum']","[0.3717412054538727, 0.2994975745677948, 0.22955656051635742, 0.0800856202840805, 0.01911906711757183]&['Proximal ileum  ', 'Ascending colon  ', 'Distal ileum  ', 'Distal jejunum  ', 'Proximal jejunum']","[0.34643253684043884, 0.29096490144729614, 0.2589886784553528, 0.08729830384254456, 0.0163155198097229]&['Proximal ileum  ', 'Distal ileum  ', 'Ascending colon  ', 'Distal jejunum  ', 'Proximal jejunum']","[0.35186681151390076, 0.2497822791337967, 0.23467588424682617, 0.14874474704265594, 0.01493026688694954]&['Proximal ileum  ', 'Distal ileum  ', 'Ascending colon  ', 'Distal jejunum  ', 'Proximal jejunum']"
81,"[0.46674081683158875, 0.2477879375219345, 0.17629492282867432, 0.06297037750482559, 0.04620598256587982]&['Insulin  ', 'Glucagon  ', 'Bicarbonate  ', 'Gastric acid  ', 'Intrinsic factor']","[0.4943462014198303, 0.24374035000801086, 0.1739247441291809, 0.05923469737172127, 0.0287539754062891]&['Bicarbonate  ', 'Insulin  ', 'Glucagon  ', 'Gastric acid  ', 'Intrinsic factor']","[0.37746748328208923, 0.3447631597518921, 0.17343707382678986, 0.06670957803726196, 0.03762269765138626]&['Insulin  ', 'Bicarbonate  ', 'Glucagon  ', 'Gastric acid  ', 'Intrinsic factor']","[0.457714706659317, 0.20943601429462433, 0.19434800744056702, 0.08694932609796524, 0.05155191197991371]&['Insulin  ', 'Bicarbonate  ', 'Glucagon  ', 'Gastric acid  ', 'Intrinsic factor']","[0.5119460821151733, 0.19507785141468048, 0.18392924964427948, 0.05866618826985359, 0.050380639731884]&['Insulin  ', 'Bicarbonate  ', 'Glucagon  ', 'Gastric acid  ', 'Intrinsic factor']"
82,"[0.3052581548690796, 0.2757522761821747, 0.26403963565826416, 0.09204783290624619, 0.057080961763858795, 0.005821177735924721]&['Left frontal  ', 'Right frontal  ', 'Left parietal  ', 'Right parietal  ', 'Left temporal  ', 'Right temporal']","[0.3009781539440155, 0.25224974751472473, 0.1571798175573349, 0.15545654296875, 0.11862432956695557, 0.01551151555031538]&['Left temporal  ', 'Left frontal  ', 'Right frontal  ', 'Left parietal  ', 'Right parietal  ', 'Right temporal']","[0.24732907116413116, 0.20157337188720703, 0.19681470096111298, 0.17354880273342133, 0.17070336639881134, 0.010030781850218773]&['Left frontal  ', 'Left parietal  ', 'Right frontal  ', 'Right parietal  ', 'Left temporal  ', 'Right temporal']","[0.34147998690605164, 0.21260033547878265, 0.2079867273569107, 0.12973268330097198, 0.10639070719480515, 0.0018095674458891153]&['Left frontal  ', 'Left temporal  ', 'Right frontal  ', 'Left parietal  ', 'Right parietal  ', 'Right temporal']","[0.3650996685028076, 0.20904485881328583, 0.2043967992067337, 0.11514092236757278, 0.10425349324941635, 0.0020642667077481747]&['Left frontal  ', 'Right frontal  ', 'Left temporal  ', 'Left parietal  ', 'Right parietal  ', 'Right temporal']"
83,"[0.361945778131485, 0.2865530848503113, 0.24963100254535675, 0.09064257889986038, 0.011227617971599102]&['Granule storage pool  ', 'Glycoprotein IIb -IIIa ', 'Fibrinogen  ', 'Factor VII (proconvertin)  ', 'von Willebrand factor']","[0.4639837145805359, 0.2555404007434845, 0.25027042627334595, 0.01606191322207451, 0.014143502339720726]&['Glycoprotein IIb -IIIa ', 'Fibrinogen  ', 'Granule storage pool  ', 'von Willebrand factor', 'Factor VII (proconvertin)  ']","[0.4414379596710205, 0.3794255256652832, 0.14017139375209808, 0.025050479918718338, 0.013914619572460651]&['Granule storage pool  ', 'Glycoprotein IIb -IIIa ', 'Fibrinogen  ', 'von Willebrand factor', 'Factor VII (proconvertin)  ']","[0.446261465549469, 0.3628762662410736, 0.15817789733409882, 0.01963307149708271, 0.013051293790340424]&['Granule storage pool  ', 'Glycoprotein IIb -IIIa ', 'Fibrinogen  ', 'von Willebrand factor', 'Factor VII (proconvertin)  ']","[0.3798774480819702, 0.3166217505931854, 0.2852059006690979, 0.013061906211078167, 0.00523301400244236]&['Granule storage pool  ', 'Glycoprotein IIb -IIIa ', 'Fibrinogen  ', 'Factor VII (proconvertin)  ', 'von Willebrand factor']"
84,"[0.3525996506214142, 0.22301195561885834, 0.18834206461906433, 0.12909166514873505, 0.09539762884378433, 0.011557047255337238]&['Right ventricular diastolic compliance  ', ""Height of P waves in lead I of the patient's ECG  "", ""Height of R waves in lead V 1 of the patient's ECG  "", 'Pulmonary vascular resistance  ', 'Hematocrit  ', 'Right ventricular wall thickness']","[0.34097447991371155, 0.2031303197145462, 0.1752033680677414, 0.13518865406513214, 0.13411904871463776, 0.011384102515876293]&['Pulmonary vascular resistance  ', 'Right ventricular diastolic compliance  ', ""Height of R waves in lead V 1 of the patient's ECG  "", ""Height of P waves in lead I of the patient's ECG  "", 'Hematocrit  ', 'Right ventricular wall thickness']","[0.28579390048980713, 0.2292601615190506, 0.20621778070926666, 0.18295471370220184, 0.0839211642742157, 0.011852223426103592]&['Right ventricular diastolic compliance  ', ""Height of R waves in lead V 1 of the patient's ECG  "", ""Height of P waves in lead I of the patient's ECG  "", 'Pulmonary vascular resistance  ', 'Hematocrit  ', 'Right ventricular wall thickness']","[0.31650814414024353, 0.19806353747844696, 0.18077081441879272, 0.17258524894714355, 0.11589616537094116, 0.016176123172044754]&['Right ventricular diastolic compliance  ', 'Pulmonary vascular resistance  ', ""Height of P waves in lead I of the patient's ECG  "", ""Height of R waves in lead V 1 of the patient's ECG  "", 'Hematocrit  ', 'Right ventricular wall thickness']","[0.2376457154750824, 0.2246481031179428, 0.22280779480934143, 0.1969684362411499, 0.10008349269628525, 0.017846427857875824]&[""Height of P waves in lead I of the patient's ECG  "", 'Right ventricular diastolic compliance  ', ""Height of R waves in lead V 1 of the patient's ECG  "", 'Pulmonary vascular resistance  ', 'Hematocrit  ', 'Right ventricular wall thickness']"
85,"[0.7927791476249695, 0.08825012296438217, 0.061351463198661804, 0.03669201582670212, 0.020927293226122856]&['Rotavirus  ', 'Salmonella enterica  serovar enteritidis  ', 'Campylobacter jejuni  ', 'Escherichia coli  ', 'Yersinia pestis']","[0.42229804396629333, 0.2847365736961365, 0.1308274120092392, 0.08605220168828964, 0.0760856568813324]&['Salmonella enterica  serovar enteritidis  ', 'Rotavirus  ', 'Escherichia coli  ', 'Campylobacter jejuni  ', 'Yersinia pestis']","[0.4668159782886505, 0.24054796993732452, 0.11975754052400589, 0.1159934401512146, 0.056885018944740295]&['Salmonella enterica  serovar enteritidis  ', 'Rotavirus  ', 'Escherichia coli  ', 'Yersinia pestis', 'Campylobacter jejuni  ']","[0.32467615604400635, 0.2903858721256256, 0.20820844173431396, 0.09099525213241577, 0.08573421835899353]&['Salmonella enterica  serovar enteritidis  ', 'Campylobacter jejuni  ', 'Escherichia coli  ', 'Yersinia pestis', 'Rotavirus  ']","[0.3311454951763153, 0.2723116874694824, 0.22515583038330078, 0.09396322816610336, 0.0774238258600235]&['Salmonella enterica  serovar enteritidis  ', 'Escherichia coli  ', 'Rotavirus  ', 'Yersinia pestis', 'Campylobacter jejuni  ']"
86,"[0.6355249285697937, 0.18515847623348236, 0.11056329309940338, 0.058968767523765564, 0.009784424677491188]&['Bowman capsule  ', 'Proximal tubule  ', 'Interstitium  ', 'Glomerulus  ', 'Renal vein']","[0.7536352872848511, 0.17019759118556976, 0.039988547563552856, 0.03132811188697815, 0.004850450437515974]&['Bowman capsule  ', 'Proximal tubule  ', 'Interstitium  ', 'Glomerulus  ', 'Renal vein']","[0.7487152814865112, 0.17507095634937286, 0.036443352699279785, 0.03457077220082283, 0.005199613515287638]&['Bowman capsule  ', 'Proximal tubule  ', 'Glomerulus  ', 'Interstitium  ', 'Renal vein']","[0.7437155842781067, 0.1540326327085495, 0.051153771579265594, 0.04436866194009781, 0.006729316432029009]&['Bowman capsule  ', 'Proximal tubule  ', 'Interstitium  ', 'Glomerulus  ', 'Renal vein']","[0.7322450280189514, 0.1492878645658493, 0.06464238464832306, 0.03978051617741585, 0.014044276438653469]&['Bowman capsule  ', 'Proximal tubule  ', 'Interstitium  ', 'Glomerulus  ', 'Renal vein']"
87,"[0.3897106349468231, 0.3538888990879059, 0.12108064442873001, 0.09918003529310226, 0.03613978996872902]&['Hepatitis B virus  ', 'Measles virus  ', 'Mumps virus  ', 'Epstein -Barr virus  ', 'Rubella virus']","[0.6587907671928406, 0.15487328171730042, 0.06726281344890594, 0.061520908027887344, 0.057552188634872437]&['Hepatitis B virus  ', 'Measles virus  ', 'Rubella virus', 'Epstein -Barr virus  ', 'Mumps virus  ']","[0.3756527602672577, 0.30972474813461304, 0.15254782140254974, 0.11293256282806396, 0.04914209246635437]&['Epstein -Barr virus  ', 'Hepatitis B virus  ', 'Measles virus  ', 'Mumps virus  ', 'Rubella virus']","[0.40832313895225525, 0.2697390913963318, 0.1967839002609253, 0.08770108968019485, 0.03745280206203461]&['Hepatitis B virus  ', 'Epstein -Barr virus  ', 'Measles virus  ', 'Mumps virus  ', 'Rubella virus']","[0.4744091331958771, 0.2887903153896332, 0.16223669052124023, 0.04639162868261337, 0.028172260150313377]&['Epstein -Barr virus  ', 'Hepatitis B virus  ', 'Measles virus  ', 'Mumps virus  ', 'Rubella virus']"
88,"[0.3413029909133911, 0.20711782574653625, 0.1834326982498169, 0.15184399485588074, 0.11630245298147202]&['Motor neuron disease  ', 'Aspiration pneumonia  ', 'Insufficient dose of prednisone  ', 'Guillain -Barré syndrome  ', 'Pyridostigmine overdose']","[0.3680737614631653, 0.28975921869277954, 0.15104222297668457, 0.1373758167028427, 0.05374900996685028]&['Insufficient dose of prednisone  ', 'Motor neuron disease  ', 'Guillain -Barré syndrome  ', 'Pyridostigmine overdose', 'Aspiration pneumonia  ']","[0.3509785234928131, 0.3397952616214752, 0.15345686674118042, 0.08725100010633469, 0.06851831078529358]&['Guillain -Barré syndrome  ', 'Insufficient dose of prednisone  ', 'Pyridostigmine overdose', 'Motor neuron disease  ', 'Aspiration pneumonia  ']","[0.3126111924648285, 0.28440138697624207, 0.20392704010009766, 0.10557384043931961, 0.0934864804148674]&['Insufficient dose of prednisone  ', 'Guillain -Barré syndrome  ', 'Pyridostigmine overdose', 'Aspiration pneumonia  ', 'Motor neuron disease  ']","[0.32841217517852783, 0.2374388724565506, 0.19142062962055206, 0.1764167994260788, 0.06631144136190414]&['Insufficient dose of prednisone  ', 'Guillain -Barré syndrome  ', 'Pyridostigmine overdose', 'Aspiration pneumonia  ', 'Motor neuron disease  ']"
89,"[0.4902849793434143, 0.28673791885375977, 0.11215833574533463, 0.1108187809586525]&['Low high ', 'Low low', 'High  low ', 'High  high ']","[0.5934196710586548, 0.3725283145904541, 0.01800466701388359, 0.016047267243266106]&['Low high ', 'High  low ', 'High  high ', 'Low low']","[0.6538929343223572, 0.2548360824584961, 0.06112011522054672, 0.030150866135954857]&['Low high ', 'High  low ', 'High  high ', 'Low low']","[0.3516422212123871, 0.34632936120033264, 0.15545371174812317, 0.14657476544380188]&['Low high ', 'High  low ', 'Low low', 'High  high ']","[0.45803093910217285, 0.39099937677383423, 0.09650453180074692, 0.054465170949697495]&['Low high ', 'High  low ', 'High  high ', 'Low low']"
90,"[0.2596258819103241, 0.25411665439605713, 0.17546489834785461, 0.15558604896068573, 0.14667612314224243, 0.00853039138019085]&['Increased intracellular metabolism of biogenic amines  ', 'Increased presynaptic receptor activation  ', 'Decreased presynaptic receptor activation  ', 'Decreased intracellular metabolism of biogenic amines  ', 'Decreased monoamine oxidase activity  ', 'Increased release of biogenic amines']","[0.388292133808136, 0.36823657155036926, 0.08996251225471497, 0.07251042127609253, 0.06997553259134293, 0.011022869497537613]&['Decreased presynaptic receptor activation  ', 'Decreased monoamine oxidase activity  ', 'Decreased intracellular metabolism of biogenic amines  ', 'Increased presynaptic receptor activation  ', 'Increased intracellular metabolism of biogenic amines  ', 'Increased release of biogenic amines']","[0.36698541045188904, 0.3630847930908203, 0.11822208762168884, 0.08871161192655563, 0.0435374453663826, 0.019458619877696037]&['Decreased presynaptic receptor activation  ', 'Decreased monoamine oxidase activity  ', 'Increased presynaptic receptor activation  ', 'Decreased intracellular metabolism of biogenic amines  ', 'Increased intracellular metabolism of biogenic amines  ', 'Increased release of biogenic amines']","[0.40361645817756653, 0.3671210706233978, 0.08604412525892258, 0.06901174038648605, 0.06453295797109604, 0.009673620574176311]&['Decreased monoamine oxidase activity  ', 'Decreased presynaptic receptor activation  ', 'Decreased intracellular metabolism of biogenic amines  ', 'Increased intracellular metabolism of biogenic amines  ', 'Increased presynaptic receptor activation  ', 'Increased release of biogenic amines']","[0.3689509928226471, 0.29932960867881775, 0.147535040974617, 0.10758307576179504, 0.0632004663348198, 0.013400858268141747]&['Decreased monoamine oxidase activity  ', 'Decreased presynaptic receptor activation  ', 'Increased presynaptic receptor activation  ', 'Decreased intracellular metabolism of biogenic amines  ', 'Increased intracellular metabolism of biogenic amines  ', 'Increased release of biogenic amines']"
91,"[0.5314667820930481, 0.2087002396583557, 0.13735096156597137, 0.11088094860315323, 0.011601085774600506]&['NADH  ', 'ATP  ', 'Creatine phosphate  ', 'Glycogen  ', 'Pyruvate']","[0.4054177701473236, 0.38065284490585327, 0.1564611941576004, 0.03499003127217293, 0.022478260099887848]&['Creatine phosphate  ', 'ATP  ', 'Glycogen  ', 'NADH  ', 'Pyruvate']","[0.4455091655254364, 0.26688674092292786, 0.19535745680332184, 0.0770985335111618, 0.015148124657571316]&['ATP  ', 'Creatine phosphate  ', 'Glycogen  ', 'NADH  ', 'Pyruvate']","[0.5062472224235535, 0.24639683961868286, 0.1226586326956749, 0.10990405082702637, 0.01479329913854599]&['Glycogen  ', 'Creatine phosphate  ', 'NADH  ', 'ATP  ', 'Pyruvate']","[0.4207541346549988, 0.20117005705833435, 0.1870383620262146, 0.1770477443933487, 0.013989720493555069]&['Glycogen  ', 'NADH  ', 'ATP  ', 'Creatine phosphate  ', 'Pyruvate']"
92,"[0.43417397141456604, 0.23725661635398865, 0.1789821982383728, 0.1398678421974182, 0.009719283320009708]&['Impaired T -lymphocyte function  ', 'Deficiency of terminal complement  ', 'Hypogammaglobulinemia  ', 'Inhibition of tumor necrosis factor α function  ', 'Neutropenia']","[0.6765647530555725, 0.1452772617340088, 0.1335054486989975, 0.04313882440328598, 0.0015137472655624151]&['Impaired T -lymphocyte function  ', 'Hypogammaglobulinemia  ', 'Deficiency of terminal complement  ', 'Inhibition of tumor necrosis factor α function  ', 'Neutropenia']","[0.6870306134223938, 0.1291162222623825, 0.11863963305950165, 0.055752016603946686, 0.009461455047130585]&['Impaired T -lymphocyte function  ', 'Hypogammaglobulinemia  ', 'Deficiency of terminal complement  ', 'Inhibition of tumor necrosis factor α function  ', 'Neutropenia']","[0.6910712122917175, 0.1803921014070511, 0.09623647481203079, 0.02783868834376335, 0.004461519420146942]&['Impaired T -lymphocyte function  ', 'Hypogammaglobulinemia  ', 'Deficiency of terminal complement  ', 'Inhibition of tumor necrosis factor α function  ', 'Neutropenia']","[0.6993000507354736, 0.1862880289554596, 0.09991853684186935, 0.011146614328026772, 0.0033468790352344513]&['Impaired T -lymphocyte function  ', 'Hypogammaglobulinemia  ', 'Deficiency of terminal complement  ', 'Inhibition of tumor necrosis factor α function  ', 'Neutropenia']"
93,"[0.42405131459236145, 0.2715546190738678, 0.16362138092517853, 0.1394285261631012, 0.0013441082555800676]&['Thiamine pyrophosphate  ', 'Methionine synthase  ', 'Dihydrofolate reductase  ', 'Pyruvate decarboxylase  ', 'Thymidylate synthase']","[0.34840041399002075, 0.29672425985336304, 0.21397559344768524, 0.1359640210866928, 0.004935677628964186]&['Methionine synthase  ', 'Thiamine pyrophosphate  ', 'Dihydrofolate reductase  ', 'Pyruvate decarboxylase  ', 'Thymidylate synthase']","[0.3376641869544983, 0.2598978877067566, 0.24369855225086212, 0.15311500430107117, 0.005624380428344011]&['Methionine synthase  ', 'Thiamine pyrophosphate  ', 'Dihydrofolate reductase  ', 'Pyruvate decarboxylase  ', 'Thymidylate synthase']","[0.30267438292503357, 0.2528819739818573, 0.24454686045646667, 0.19115950167179108, 0.008737290278077126]&['Methionine synthase  ', 'Thiamine pyrophosphate  ', 'Dihydrofolate reductase  ', 'Pyruvate decarboxylase  ', 'Thymidylate synthase']","[0.39308345317840576, 0.23195265233516693, 0.2204703390598297, 0.1465560495853424, 0.007937464863061905]&['Methionine synthase  ', 'Thiamine pyrophosphate  ', 'Pyruvate decarboxylase  ', 'Dihydrofolate reductase  ', 'Thymidylate synthase']"
94,"[0.3345777988433838, 0.209756001830101, 0.2042190581560135, 0.17732815444469452, 0.07411885261535645]&['9992  ', '8993  ', '80  ', '20  ', '10,012']","[0.31224530935287476, 0.24057841300964355, 0.21732576191425323, 0.15078064799308777, 0.0790698453783989]&['9992  ', '8993  ', '80  ', '20  ', '10,012']","[0.3062939941883087, 0.25654858350753784, 0.24621425569057465, 0.12669871747493744, 0.06424444168806076]&['9992  ', '8993  ', '80  ', '20  ', '10,012']","[0.3235984146595001, 0.2466007024049759, 0.179551362991333, 0.15097469091415405, 0.09927484393119812]&['20  ', '9992  ', '80  ', '8993  ', '10,012']","[0.24348314106464386, 0.2238171398639679, 0.2158253937959671, 0.19867175817489624, 0.11820252984762192]&['9992  ', '20  ', '80  ', '8993  ', '10,012']"
